Brand,Material,Size,Compartments,Laptop Compartment,Waterproof,Style,Color,Weight Capacity (kg),Price
Adidas,Canvas,Small,7,No,Yes,Backpack,Black,30,53.24269622
Adidas,Polyester,Medium,1,Yes,Yes,Tote,Red,18.86733398,25.21059439
Adidas,Leather,Small,7,Yes,Yes,Messenger,Green,28.87389073,47.70074108
Adidas,Leather,Large,2,Yes,No,Backpack,Green,7.784144122,147.3822596
Adidas,Leather,Large,6,Yes,Yes,Backpack,Blue,23.94622331,150
Adidas,Polyester,Small,4,Yes,Yes,Backpack,Red,15.04798805,63.22663357
Adidas,Leather,Small,4,No,No,Messenger,Black,5.481640581,31.56805141
Adidas,Leather,Small,2,No,Yes,Messenger,Pink,25.19869275,53.95131123
Adidas,Polyester,Large,10,Yes,No,Tote,Blue,10.87207596,34.33105333
Adidas,Polyester,Small,9,No,No,Messenger,Gray,18.56026002,19.46283449
Adidas,Polyester,Medium,5,No,Yes,Tote,Red,21.97772153,128.3663505
Adidas,Leather,Medium,5,Yes,Yes,Messenger,Red,10.44334172,114.1612303
Adidas,Nylon,Small,10,No,Yes,Tote,Black,10.15003393,74.10038413
Adidas,Polyester,Medium,5,No,No,Tote,Black,8.883208548,34.03953793
Adidas,Canvas,Medium,1,Yes,Yes,Messenger,Green,18.95485851,139.988888
Adidas,Nylon,Large,1,Yes,Yes,Messenger,Green,14.44874626,133.0575945
Adidas,Leather,Large,5,Yes,Yes,Messenger,Pink,26.57543076,104.9780356
Adidas,Nylon,Medium,2,No,Yes,Messenger,Red,9.218782505,76.8984768
Adidas,Leather,Large,3,Yes,Yes,Backpack,Pink,21.92054031,21.09453883
Adidas,Polyester,Medium,8,Yes,No,Tote,Black,10.63574776,102.5980318
Adidas,Polyester,Large,7,Yes,No,Tote,Pink,9.740844396,110.9593529
Adidas,Leather,Large,4,Yes,No,Messenger,Blue,28.22581833,45.76756592
Adidas,Nylon,Medium,1,No,No,Messenger,Black,12.71743409,67.30825317
Adidas,Canvas,Small,8,No,No,Backpack,Black,12.46673522,141.0456263
Adidas,Nylon,Small,4,No,Yes,Backpack,Red,27.18047666,130.8057061
Adidas,Nylon,Small,3,No,Yes,Messenger,Green,19.54676509,43.28380194
Adidas,Polyester,Large,9,No,No,Messenger,Black,11.91305353,102.9941312
Adidas,Nylon,Medium,7,Yes,No,Messenger,Blue,8.52074394,104.2418424
Adidas,Leather,Small,10,Yes,No,Backpack,Pink,5,89.21915021
Adidas,Polyester,Small,10,Yes,Yes,Tote,Green,26.67258473,72.97241952
Adidas,Polyester,Small,1,Yes,Yes,Backpack,Green,13.02042837,143.0045427
Adidas,Polyester,Small,7,Yes,No,Messenger,Pink,19.5269576,81.47941615
Adidas,Polyester,Medium,8,Yes,Yes,Backpack,Pink,15.794981,27.94462084
Adidas,Nylon,Medium,4,Yes,Yes,Tote,Pink,29.84550282,150
Adidas,Leather,Medium,2,No,Yes,Backpack,Green,27.81890109,130.0462569
Adidas,Nylon,Medium,5,No,Yes,Tote,Pink,10.87470553,110.0925138
Adidas,Leather,Large,7,No,No,Tote,Black,19.62659891,123.7122467
Adidas,Nylon,Small,5,No,No,Messenger,Gray,20.75341095,116.7143358
Adidas,Nylon,Large,6,No,No,Messenger,Pink,11.38092979,129.4223062
Adidas,Polyester,Small,1,Yes,Yes,Messenger,Gray,13.76734695,69.37241721
Adidas,Leather,Large,8,No,No,Messenger,Gray,14.22549226,69.10309661
Adidas,Polyester,Medium,8,No,No,Messenger,Black,6.975379362,99.49669061
Adidas,Polyester,Large,2,No,Yes,Backpack,Blue,21.72776484,129.8902846
Adidas,Canvas,Medium,2,Yes,No,Backpack,Blue,26.4474677,100.8161898
Adidas,Leather,Small,5,No,No,Backpack,Pink,30,18.20625653
Adidas,Polyester,Medium,4,No,No,Backpack,Blue,15.18682214,44.88650655
Adidas,Polyester,Large,7,No,No,Backpack,Gray,9.861261692,94.85378804
Adidas,Nylon,Large,2,Yes,No,Backpack,Blue,23.52417954,22.80838443
Adidas,Nylon,Medium,8,No,Yes,Backpack,Blue,21.73057734,114.1151964
Adidas,Nylon,Large,8,Yes,Yes,Backpack,Red,12.29252879,43.3556105
Adidas,Polyester,Large,5,Yes,Yes,Tote,Green,22.45304649,100.0598043
Adidas,Leather,Medium,3,No,Yes,Backpack,Pink,28.16529452,103.4377821
Adidas,Leather,Medium,2,No,No,Backpack,Black,6.733782325,123.8970031
Adidas,Nylon,Small,2,No,Yes,Messenger,Green,23.88406803,85.94142196
Adidas,Canvas,Large,1,No,Yes,Messenger,Green,29.37207185,48.41991709
Adidas,Leather,Small,3,No,No,Messenger,Green,26.23215652,32.13317195
Adidas,Nylon,Large,5,No,No,Messenger,Blue,20.09398746,131.029811
Adidas,Nylon,Small,9,Yes,Yes,Tote,Gray,8.838928113,105.4920312
Adidas,Polyester,Medium,3,No,Yes,Messenger,Pink,6.564057961,87.94763936
Adidas,Leather,Small,8,No,No,Tote,Pink,5,134.5546473
Adidas,Canvas,Medium,3,Yes,No,Tote,Green,20.60044993,135.6074047
Adidas,Leather,Large,2,No,Yes,Backpack,Green,18.22473788,87.47258467
Adidas,Canvas,Large,10,Yes,Yes,Backpack,Red,10.56662553,131.4834581
Adidas,Canvas,Small,9,Yes,Yes,Backpack,Blue,29.66070663,86.79983189
Adidas,Leather,Small,6,No,Yes,Tote,Green,22.55592693,56.74977972
Adidas,Polyester,Large,2,Yes,No,Backpack,Pink,15.7860187,33.97787103
Adidas,Polyester,Small,3,No,No,Backpack,Pink,17.70620154,64.52030667
Adidas,Canvas,Small,10,Yes,Yes,Tote,Blue,26.75157828,15
Adidas,Leather,Medium,7,Yes,No,Backpack,Pink,23.72516074,80.7522051
Adidas,Canvas,Small,10,Yes,Yes,Backpack,Blue,13.96515068,104.1425955
Adidas,Nylon,Large,2,Yes,Yes,Tote,Black,15.83793743,127.5329859
Adidas,Leather,Large,3,Yes,No,Backpack,Black,13.89632514,74.75378497
Adidas,Nylon,Small,10,No,No,Tote,Blue,15.18748992,62.79320263
Adidas,Nylon,Medium,5,No,No,Backpack,Black,10.69193478,137.8282425
Adidas,Nylon,Medium,3,No,No,Tote,Gray,24.06789945,133.2166852
Adidas,Canvas,Medium,2,No,No,Tote,Pink,9.947872259,145.5796802
Adidas,Polyester,Large,1,No,Yes,Messenger,Black,6.406183874,144.5940111
Adidas,Polyester,Small,5,Yes,No,Messenger,Black,7.279174366,147.2970055
Adidas,Canvas,Large,9,No,Yes,Messenger,Red,29.0898755,150
Adidas,Leather,Large,9,No,Yes,Tote,Green,26.69082622,77.1906617
Adidas,Polyester,Large,5,No,No,Messenger,Red,24.29177693,65.19341937
Adidas,Nylon,Medium,7,No,Yes,Messenger,Red,14.90001384,124.1645686
Adidas,Leather,Small,4,Yes,Yes,Messenger,Gray,27.00042961,40.13287997
Adidas,Canvas,Medium,9,No,Yes,Messenger,Red,24.91185749,65.77723237
Adidas,Leather,Large,2,Yes,Yes,Messenger,Blue,21.24464005,147.7997617
Adidas,Canvas,Small,7,No,No,Backpack,Red,18.06984217,42.64145127
Adidas,Leather,Medium,2,No,No,Tote,Pink,14.89504428,35.8480139
Adidas,Leather,Medium,9,No,No,Tote,Blue,30,29.05457653
Adidas,Nylon,Small,6,No,No,Tote,Pink,17.73361281,69.78738203
Adidas,Nylon,Large,8,No,No,Messenger,Black,16.00100314,131.7403703
Adidas,Leather,Large,3,Yes,No,Tote,Black,10.73843992,100.6538044
Adidas,Polyester,Medium,1,No,Yes,Tote,Green,19.06739167,50.60398795
Adidas,Nylon,Medium,10,Yes,Yes,Messenger,Pink,19.04479409,77.23174628
Adidas,Nylon,Large,6,Yes,Yes,Messenger,Gray,9.919514385,45.13317892
Adidas,Nylon,Medium,2,No,Yes,Tote,Blue,13.74623078,109.8698698
Adidas,Leather,Medium,1,No,No,Backpack,Blue,27.24154593,96.96972921
Adidas,Canvas,Small,9,Yes,No,Messenger,Red,24.92008681,34.20906343
Adidas,Leather,Small,1,Yes,No,Backpack,Black,28.17428274,128.8444439
Adidas,Polyester,Medium,5,Yes,Yes,Backpack,Red,25.733,79.82639182
Adidas,Canvas,Medium,10,No,Yes,Tote,Red,14.60093328,34.77145319
Adidas,Nylon,Medium,2,Yes,Yes,Backpack,Blue,8.840897095,58.52341472
Adidas,Canvas,Medium,1,Yes,No,Backpack,Red,17.87705409,25.88320135
Adidas,Polyester,Medium,10,No,Yes,Backpack,Green,22.5756638,18.65316847
Adidas,Polyester,Large,9,No,Yes,Tote,Gray,21.88777662,105.6403727
Adidas,Nylon,Small,5,No,Yes,Backpack,Pink,28.63974926,133.1579228
Adidas,Canvas,Medium,8,No,No,Backpack,Blue,20.18476664,129.9590026
Adidas,Canvas,Small,7,No,No,Backpack,Red,5.676845448,121.4989509
Adidas,Nylon,Medium,5,Yes,Yes,Messenger,Red,14.34979705,125.4230916
Adidas,Canvas,Large,7,No,Yes,Tote,Red,23.02274864,144.0677172
Adidas,Canvas,Large,6,No,Yes,Backpack,Black,6.219970999,40.16344137
Adidas,Polyester,Small,7,No,Yes,Messenger,Pink,13.13059937,122.7726404
Adidas,Polyester,Large,10,No,No,Messenger,Green,17.24490394,117.3346178
Adidas,Nylon,Small,1,No,No,Backpack,Red,19.68759093,39.91171435
Adidas,Nylon,Medium,3,No,Yes,Messenger,Green,16.47313111,33.26902561
Adidas,Leather,Large,7,No,Yes,Messenger,Green,27.81639641,26.62633687
Adidas,Nylon,Medium,4,No,No,Tote,Red,19.83293446,93.50769312
Adidas,Nylon,Large,2,No,No,Backpack,Green,15.71995875,120.5475418
Adidas,Nylon,Large,4,Yes,No,Backpack,Red,9.109448462,107.8779764
Adidas,Canvas,Large,9,No,No,Messenger,Blue,25.71675093,138.2980403
Adidas,Leather,Large,5,Yes,No,Messenger,Blue,14.18121195,70.0847184
Adidas,Leather,Small,9,Yes,No,Tote,Green,5,64.8301473
Adidas,Nylon,Large,3,Yes,Yes,Messenger,Gray,29.73077372,90.9040132
Adidas,Canvas,Medium,3,Yes,Yes,Backpack,Red,14.32649234,35.46547615
Adidas,Nylon,Small,6,No,Yes,Tote,Gray,20.43591034,93.9185271
Adidas,Leather,Small,9,No,Yes,Tote,Gray,13.35569691,133.6247945
Adidas,Leather,Medium,2,Yes,No,Backpack,Blue,8.338594152,32.50547108
Adidas,Polyester,Large,4,No,Yes,Tote,Blue,10.04978319,54.5371521
Adidas,Polyester,Small,8,Yes,Yes,Backpack,Blue,6.381693331,114.0326139
Adidas,Polyester,Large,6,Yes,Yes,Tote,Green,9.329648708,31.11824078
Adidas,Polyester,Medium,9,No,No,Backpack,Black,22.68302541,38.02272145
Adidas,Nylon,Medium,9,Yes,Yes,Messenger,Pink,7.970055753,136.8757043
Adidas,Leather,Medium,3,No,Yes,Messenger,Blue,15.82743737,43.67925718
Adidas,Nylon,Large,3,Yes,No,Backpack,Pink,23.68481899,21.85917923
Adidas,Canvas,Medium,2,No,No,Backpack,Green,21.24602974,69.75966758
Adidas,Canvas,Small,1,No,No,Backpack,Black,18.80724049,137.8397551
Adidas,Leather,Medium,9,Yes,No,Tote,Pink,17.92360867,94.02463344
Adidas,Nylon,Small,10,Yes,No,Backpack,Red,15.05616901,92.46670015
Adidas,Canvas,Medium,2,No,No,Tote,Red,24.6914443,29.36996819
Adidas,Canvas,Large,4,No,No,Tote,Green,20.07732274,123.1951944
Adidas,Canvas,Large,7,No,No,Backpack,Green,27.43826151,36.13520159
Adidas,Leather,Small,6,No,No,Backpack,Green,20.10167525,48.61351604
Adidas,Canvas,Large,5,Yes,Yes,Messenger,Blue,13.32767191,61.0918305
Adidas,Canvas,Small,5,No,Yes,Tote,Gray,17.22713173,124.3430004
Adidas,Leather,Medium,1,Yes,No,Tote,Blue,16.54546387,77.45617123
Adidas,Leather,Small,7,No,Yes,Tote,Red,14.82013573,118.3204186
Adidas,Nylon,Large,4,No,Yes,Messenger,Pink,27.48089157,145.8579085
Adidas,Nylon,Medium,4,No,Yes,Tote,Blue,29.67886955,69.01639791
Adidas,Polyester,Small,3,No,Yes,Messenger,Black,21.4494978,85.56875577
Adidas,Nylon,Medium,3,No,Yes,Tote,Black,14.94408389,71.11415823
Adidas,Leather,Medium,5,Yes,Yes,Tote,Black,5,138.1704879
Adidas,Canvas,Large,5,No,No,Backpack,Gray,20.09777462,99.12702664
Adidas,Nylon,Large,7,No,No,Tote,Pink,11.01596952,60.08356542
Adidas,Leather,Medium,7,No,No,Tote,Red,26.80696482,114.0592419
Adidas,Polyester,Small,5,No,Yes,Messenger,Gray,21.56379012,150
Adidas,Polyester,Medium,9,No,Yes,Messenger,Blue,28.96501897,40.0118535
Adidas,Nylon,Large,4,No,No,Backpack,Red,29.99506835,44.5591104
Adidas,Polyester,Small,2,No,Yes,Messenger,Gray,17.74872746,26.43479458
Adidas,Leather,Medium,10,No,Yes,Tote,Gray,6.637368286,104.4347255
Adidas,Leather,Small,1,No,No,Messenger,Black,8.43715817,41.21983992
Adidas,Canvas,Large,5,No,Yes,Messenger,Blue,5.639772142,141.4550263
Adidas,Leather,Large,4,Yes,Yes,Messenger,Black,26.14979891,18.22688476
Adidas,Leather,Large,7,Yes,Yes,Messenger,Green,28.53983416,64.97308687
Adidas,Canvas,Small,7,Yes,No,Messenger,Red,30,111.719289
Adidas,Leather,Medium,10,Yes,Yes,Backpack,Black,20.72933312,113.3319402
Adidas,Nylon,Medium,3,Yes,No,Backpack,Pink,25.78248828,107.0528066
Adidas,Nylon,Large,9,Yes,No,Messenger,Red,15.83370695,123.0693323
Adidas,Nylon,Large,1,No,Yes,Backpack,Gray,17.59339085,20.14658272
Adidas,Leather,Small,5,No,No,Tote,Gray,28.9773828,20.12271382
Adidas,Polyester,Medium,10,No,Yes,Tote,Green,13.46972631,47.80090094
Adidas,Canvas,Medium,2,No,Yes,Tote,Green,14.15417736,75.47908806
Adidas,Leather,Medium,8,Yes,Yes,Tote,Black,10.08416606,94.31353226
Adidas,Nylon,Large,5,No,No,Tote,Black,18.31780072,71.83623794
Adidas,Polyester,Large,8,No,No,Tote,Black,26.55143539,104.0044612
Adidas,Nylon,Medium,1,No,Yes,Messenger,Pink,18.80092765,81.70753072
Adidas,Nylon,Small,6,No,No,Messenger,Black,13.76462819,25.35322028
Adidas,Nylon,Small,2,Yes,No,Messenger,Pink,20.76563005,55.10061536
Adidas,Canvas,Small,10,Yes,No,Messenger,Black,13.07185854,39.16247017
Adidas,Leather,Large,2,Yes,Yes,Backpack,Gray,27.35106461,91.37303574
Adidas,Polyester,Large,7,Yes,Yes,Messenger,Pink,13.62734905,117.0416554
Adidas,Leather,Large,3,Yes,Yes,Messenger,Red,23.29977088,142.710275
Adidas,Nylon,Small,4,Yes,No,Tote,Green,14.36776837,45.57314738
Adidas,Leather,Large,9,Yes,No,Backpack,Green,19.70677021,54.46788894
Adidas,Polyester,Medium,5,No,Yes,Tote,Black,25.04577206,84.75598796
Adidas,Leather,Large,4,Yes,Yes,Tote,Green,7.495026418,140.0231347
Adidas,Canvas,Small,5,Yes,No,Messenger,Pink,6.370229451,85.56444013
Adidas,Nylon,Medium,5,Yes,Yes,Backpack,Pink,6.777359091,103.1968905
Adidas,Canvas,Medium,10,Yes,No,Backpack,Green,23.17138804,120.829341
Adidas,Polyester,Large,2,No,No,Messenger,Blue,12.68007574,92.97842129
Adidas,Canvas,Small,9,Yes,No,Tote,Pink,24.276434,93.43248099
Adidas,Canvas,Small,5,No,Yes,Backpack,Red,28.36351616,93.88654069
Adidas,Polyester,Large,6,No,Yes,Messenger,Black,7.231541967,123.8499377
Adidas,Polyester,Medium,2,No,No,Tote,Blue,30,133.5521978
Adidas,Nylon,Small,9,Yes,No,Messenger,Blue,8.508880222,87.36401411
Adidas,Nylon,Large,1,Yes,Yes,Messenger,Blue,28.63545959,113.0843298
Adidas,Nylon,Large,2,Yes,No,Tote,Gray,28.91513829,58.21960551
Adidas,Nylon,Large,2,Yes,Yes,Tote,Gray,27.02388571,68.35401405
Adidas,Polyester,Medium,2,No,No,Backpack,Black,22.72643901,64.73912818
Adidas,Polyester,Large,3,No,Yes,Backpack,Black,9.92394904,37.05401467
Adidas,Canvas,Large,1,Yes,No,Tote,Black,20.65393241,128.0218582
Adidas,Canvas,Large,4,No,Yes,Tote,Blue,30,111.3300631
Adidas,Canvas,Small,2,No,Yes,Messenger,Pink,9.743742387,114.7179851
Adidas,Leather,Small,6,No,Yes,Messenger,Pink,27.08145365,68.27453847
Adidas,Leather,Large,4,No,Yes,Backpack,Black,10.99610779,99.8143258
Adidas,Leather,Large,9,No,No,Messenger,Pink,9.068755051,131.3541131
Adidas,Leather,Large,6,Yes,No,Backpack,Pink,30,90.90040566
Adidas,Canvas,Large,5,No,No,Backpack,Blue,11.90775508,99.09919467
Adidas,Nylon,Small,2,No,No,Messenger,Black,19.02923143,134.5817053
Adidas,Canvas,Medium,7,No,Yes,Backpack,Black,14.27105591,18.86500845
Adidas,Nylon,Small,3,Yes,No,Tote,Red,18.13974673,126.4817735
Adidas,Polyester,Small,7,Yes,Yes,Backpack,Red,14.14426003,106.504675
Adidas,Canvas,Medium,2,Yes,Yes,Messenger,Green,10.07108861,32.49854601
Adidas,Canvas,Medium,9,No,Yes,Backpack,Red,5.997917192,68.36683872
Adidas,Canvas,Large,8,No,Yes,Messenger,Black,19.30866421,42.11211674
Adidas,Leather,Large,3,Yes,No,Tote,Black,20.51454555,15.85739476
Adidas,Polyester,Small,3,No,Yes,Backpack,Green,18.63504002,116.9540083
Adidas,Canvas,Medium,8,Yes,Yes,Tote,Green,28.69352228,120.8349566
Adidas,Canvas,Large,6,No,No,Backpack,Gray,18.81781703,72.7441219
Adidas,Polyester,Large,1,No,Yes,Backpack,Blue,26.17777808,149.131616
Adidas,Polyester,Large,8,No,Yes,Tote,Red,7.314690582,69.58546345
Adidas,Leather,Small,2,No,Yes,Backpack,Pink,22.13736926,105.939607
Adidas,Canvas,Large,6,Yes,No,Backpack,Black,13.6065844,36.16493773
Adidas,Canvas,Small,3,No,No,Backpack,Green,30,80.41390194
Adidas,Canvas,Small,5,No,No,Backpack,Red,18.0344809,150
Adidas,Polyester,Large,1,No,No,Tote,Green,6.068961803,108.0920948
Adidas,Polyester,Large,8,Yes,Yes,Messenger,Black,23.68161942,103.5712505
Adidas,Polyester,Large,6,No,Yes,Messenger,Blue,27.43066624,61.87154935
Adidas,Canvas,Small,10,Yes,No,Messenger,Green,28.69615172,102.9936075
Adidas,Nylon,Medium,8,Yes,Yes,Tote,Gray,25.21609882,51.03904702
Adidas,Canvas,Small,5,Yes,Yes,Messenger,Gray,24.23087194,53.18734807
Adidas,Polyester,Small,5,No,No,Messenger,Green,7.9360421,38.81234893
Adidas,Polyester,Medium,3,No,Yes,Tote,Blue,17.23175945,49.95841287
Adidas,Leather,Small,4,No,No,Backpack,Gray,20.79610302,118.3967691
Adidas,Canvas,Large,7,Yes,Yes,Messenger,Red,5,90.73761368
Adidas,Canvas,Large,9,No,Yes,Backpack,Black,9.697303174,142.0505175
Adidas,Canvas,Small,10,Yes,Yes,Backpack,Gray,16.60647233,127.847449
Adidas,Polyester,Medium,7,Yes,No,Backpack,Gray,20.85248915,35.10353305
Adidas,Nylon,Medium,8,No,No,Backpack,Gray,28.38817478,82.19079332
Adidas,Canvas,Medium,2,No,Yes,Messenger,Gray,6.882626321,150
Adidas,Nylon,Small,9,Yes,No,Messenger,Black,29.15774408,68.773548
Adidas,Nylon,Medium,10,No,No,Tote,Blue,23.01809826,132.8910964
Adidas,Canvas,Small,5,Yes,No,Messenger,Gray,17.28183058,73.17026694
Adidas,Canvas,Small,9,Yes,Yes,Backpack,Gray,15.23682883,111.4677754
Adidas,Canvas,Large,5,No,Yes,Backpack,Green,25.15508455,129.6513999
Adidas,Canvas,Medium,4,No,Yes,Tote,Black,26.79922708,97.51716952
Adidas,Leather,Medium,7,Yes,No,Backpack,Blue,8.869680948,75.12004799
Adidas,Nylon,Large,5,Yes,No,Backpack,Red,16.58532113,134.5955291
Adidas,Canvas,Medium,5,Yes,No,Backpack,Black,11.02876173,122.9131403
Adidas,Nylon,Medium,7,No,Yes,Tote,Black,26.24994427,111.2307516
Adidas,Canvas,Medium,5,No,Yes,Tote,Black,27.22703054,98.79315774
Adidas,Canvas,Medium,3,No,Yes,Tote,Pink,28.20411681,26.69428685
Adidas,Canvas,Medium,1,No,No,Tote,Pink,9.144395106,67.89723919
Adidas,Canvas,Small,6,Yes,No,Tote,Black,16.95926554,123.9299892
Adidas,Polyester,Small,4,Yes,No,Tote,Red,20.97238775,52.38686247
Adidas,Leather,Medium,1,Yes,No,Messenger,Pink,24.98550997,25.01301029
Adidas,Polyester,Small,4,Yes,No,Backpack,Gray,5,35.07853128
Adidas,Canvas,Large,1,No,Yes,Backpack,Gray,8.347414961,80.78006714
Adidas,Polyester,Large,7,Yes,Yes,Tote,Red,23.27579812,135.8679626
Adidas,Polyester,Large,8,Yes,Yes,Messenger,Black,18.0522706,85.40561136
Adidas,Nylon,Medium,2,Yes,Yes,Messenger,Black,16.6876,56.67684502
Adidas,Canvas,Large,10,Yes,Yes,Backpack,Pink,27.98799855,116.6802425
Adidas,Canvas,Small,5,Yes,Yes,Messenger,Gray,27.30063468,150
Adidas,Leather,Medium,2,Yes,Yes,Backpack,Blue,7.9365855,90.18996817
Adidas,Nylon,Small,5,Yes,Yes,Backpack,Gray,18.91931743,30.37993635
Adidas,Leather,Large,4,Yes,Yes,Tote,Green,18.98341963,142.5614809
Adidas,Canvas,Small,5,Yes,No,Messenger,Blue,9.667223064,136.3322975
Adidas,Polyester,Small,7,Yes,Yes,Tote,Green,22.61778322,90.57573249
Adidas,Leather,Medium,5,Yes,Yes,Backpack,Green,8.323167457,27.58030809
Adidas,Canvas,Small,9,Yes,No,Messenger,Pink,28.43101261,142.0338336
Adidas,Nylon,Large,3,No,Yes,Messenger,Pink,21.12330666,128.7125305
Adidas,Nylon,Large,5,No,No,Tote,Blue,13.81560072,135.1477305
Adidas,Polyester,Large,4,No,Yes,Tote,Blue,26.26605336,137.3417716
Adidas,Polyester,Small,4,Yes,No,Backpack,Black,21.89046458,101.9492943
Adidas,Polyester,Medium,1,Yes,Yes,Messenger,Green,25.28824133,94.847463
Adidas,Nylon,Medium,2,Yes,Yes,Messenger,Green,22.26096819,126.9935562
Adidas,Nylon,Large,1,No,Yes,Messenger,Black,14.51176349,15.30831259
Adidas,Nylon,Small,3,Yes,No,Backpack,Black,11.70783002,21.65427554
Adidas,Nylon,Large,5,No,No,Tote,Pink,23.94554184,83.97032237
Adidas,Canvas,Medium,4,No,Yes,Backpack,Green,5,27.66592303
Adidas,Canvas,Large,5,No,No,Tote,Gray,29.02486221,40.41793221
Adidas,Nylon,Medium,7,No,No,Messenger,Black,12.25215866,74.96932095
Adidas,Polyester,Medium,5,Yes,Yes,Backpack,Green,6.535063469,103.4908987
Adidas,Nylon,Small,6,Yes,No,Messenger,Green,24.65054203,38.92124896
Adidas,Nylon,Large,1,Yes,Yes,Backpack,Green,24.48467124,132.4355328
Adidas,Canvas,Large,9,No,No,Messenger,Blue,7.642702347,82.70794349
Adidas,Nylon,Medium,2,No,Yes,Backpack,Gray,27.29000257,126.2857185
Adidas,Polyester,Small,5,Yes,No,Tote,Red,18.06263226,75.56946548
Adidas,Nylon,Large,9,No,Yes,Tote,Red,19.54961611,33.37900052
Adidas,Polyester,Small,2,Yes,No,Backpack,Gray,5.033264304,38.00073798
Adidas,Nylon,Large,7,Yes,Yes,Messenger,Blue,21.49475826,99.92457273
Adidas,Polyester,Large,9,Yes,Yes,Backpack,Blue,9.793274365,131.8977121
Adidas,Nylon,Medium,5,Yes,No,Tote,Black,28.74305467,86.14102805
Adidas,Nylon,Medium,1,Yes,No,Backpack,Blue,30,40.38434401
Adidas,Canvas,Large,5,Yes,No,Messenger,Red,27.6473977,137.3698294
Adidas,Leather,Large,4,Yes,No,Messenger,Red,25.2947954,70.91835455
Adidas,Polyester,Small,10,Yes,Yes,Messenger,Green,5,78.54795907
Adidas,Polyester,Medium,7,Yes,No,Backpack,Green,22.68950343,98.25203887
Adidas,Polyester,Small,9,Yes,Yes,Tote,Gray,20.01238954,117.9561187
Adidas,Canvas,Small,10,No,Yes,Tote,Blue,26.0382603,118.8935224
Adidas,Canvas,Large,10,Yes,No,Tote,Red,30,87.89487326
Adidas,Leather,Small,6,No,No,Tote,Blue,10.62312004,59.39727392
Adidas,Canvas,Large,8,Yes,No,Backpack,Pink,11.94343872,138.2613572
Adidas,Polyester,Small,8,No,Yes,Messenger,Red,16.98806948,26.11318007
Adidas,Polyester,Small,7,Yes,Yes,Tote,Green,24.08985859,74.26372263
Adidas,Polyester,Small,6,Yes,Yes,Backpack,Red,5,40.03036795
Adidas,Leather,Medium,6,Yes,No,Tote,Black,14.66318566,91.74280911
Adidas,Polyester,Large,10,No,No,Messenger,Blue,15.20063156,27.49789022
Adidas,Nylon,Small,7,No,No,Backpack,Pink,5.254157788,102.0212407
Adidas,Canvas,Medium,2,No,No,Tote,Red,14.33047293,109.7813765
Adidas,Nylon,Medium,3,No,Yes,Messenger,Blue,10.7945764,138.9467342
Adidas,Leather,Medium,10,Yes,No,Backpack,Red,13.20999305,109.8302018
Adidas,Canvas,Medium,7,Yes,Yes,Tote,Blue,23.00029395,49.25574203
Adidas,Polyester,Medium,3,Yes,No,Tote,Black,9.01615787,118.9772999
Adidas,Nylon,Large,4,Yes,No,Tote,Red,16.3617664,95.17181842
Adidas,Nylon,Medium,7,No,No,Messenger,Gray,26.05860991,55.87234011
Adidas,Canvas,Small,5,Yes,Yes,Tote,Gray,13.41184299,85.88947679
Adidas,Polyester,Medium,3,Yes,No,Backpack,Black,22.10466479,80.1524633
Adidas,Leather,Small,2,Yes,Yes,Backpack,Gray,5.631321832,146.7010997
Adidas,Polyester,Small,9,Yes,Yes,Messenger,Green,14.81381551,127.4825988
Adidas,Leather,Medium,9,Yes,Yes,Messenger,Green,23.9963092,41.99001572
Adidas,Polyester,Large,5,No,Yes,Tote,Pink,28.34075757,105.4536395
Adidas,Canvas,Large,6,No,No,Tote,Green,18.11876327,52.5323954
Adidas,Nylon,Medium,3,Yes,No,Tote,Gray,21.92526884,58.52785379
Adidas,Leather,Small,6,No,Yes,Messenger,Blue,25.73177442,44.14773659
Adidas,Leather,Medium,5,Yes,Yes,Tote,Pink,6.344881648,101.2880675
Adidas,Leather,Large,2,Yes,Yes,Tote,Black,23.49676501,61.40245775
Adidas,Leather,Medium,2,No,Yes,Tote,Black,18.26977,26.318946
